State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Moong(Green Gram),314,89
Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Ragi,58,116
Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Rice,77784,344875
Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Urad,509,223
Tamil Nadu,KANCHIPURAM,2012,Whole Year ,Sugarcane,1781,173889
Tamil Nadu,KANNIYAKUMARI,2012,Kharif     ,Arhar/Tur,3,2
Tamil Nadu,KANNIYAKUMARI,2012,Kharif     ,Groundnut,31,59
Tamil Nadu,KANNIYAKUMARI,2012,Kharif     ,Rice,12412,57882
Tamil Nadu,KANNIYAKUMARI,2012,Kharif     ,Urad,403,170
Tamil Nadu,KANNIYAKUMARI,2012,Whole Year ,Sugarcane,1,98
Tamil Nadu,KARUR,2012,Kharif     ,Arhar/Tur,1974,1618
Tamil Nadu,KARUR,2012,Kharif     ,Castor seed,36,45.63
Tamil Nadu,KARUR,2012,Kharif     ,Cotton(lint),63,117
Tamil Nadu,KARUR,2012,Kharif     ,Groundnut,3953,10725
Tamil Nadu,KARUR,2012,Kharif     ,Horse-gram,3063,1228
Tamil Nadu,KARUR,2012,Kharif     ,Maize,1239,4349
Tamil Nadu,KARUR,2012,Kharif     ,Moong(Green Gram),179,47
Tamil Nadu,KARUR,2012,Kharif     ,Ragi,9,17
Tamil Nadu,KARUR,2012,Kharif     ,Rice,10907,44073
Tamil Nadu,KARUR,2012,Kharif     ,Sunflower,2510,3775
Tamil Nadu,KARUR,2012,Kharif     ,Urad,1164,635
Tamil Nadu,KARUR,2012,Rabi       ,Gram,56,9
Tamil Nadu,KARUR,2012,Whole Year ,Sugarcane,6576,621454
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Arhar/Tur,10809,10948
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Castor seed,1507,268.91
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Cotton(lint),1506,4003
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Groundnut,16505,34859
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Horse-gram,21937,8068
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Maize,981,3418
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Moong(Green Gram),1806,473
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Ragi,44309,80401
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Rice,17753,72186
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Sunflower,8,10
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Urad,4162,2381
Tamil Nadu,KRISHNAGIRI,2012,Rabi       ,Gram,9,4
Tamil Nadu,KRISHNAGIRI,2012,Whole Year ,Sugarcane,1135,105896
Tamil Nadu,MADURAI,2012,Kharif     ,Arhar/Tur,1504,1014
Tamil Nadu,MADURAI,2012,Kharif     ,Castor seed,167,30
Tamil Nadu,MADURAI,2012,Kharif     ,Cotton(lint),5182,6853
Tamil Nadu,MADURAI,2012,Kharif     ,Groundnut,2319,4637
Tamil Nadu,MADURAI,2012,Kharif     ,Horse-gram,42,17
Tamil Nadu,MADURAI,2012,Kharif     ,Maize,7033,14740
Tamil Nadu,MADURAI,2012,Kharif     ,Moong(Green Gram),1655,629
Tamil Nadu,MADURAI,2012,Kharif     ,Ragi,12,23
Tamil Nadu,MADURAI,2012,Kharif     ,Rice,18024,65000
Tamil Nadu,MADURAI,2012,Kharif     ,Sunflower,81,80
Tamil Nadu,MADURAI,2012,Kharif     ,Urad,719,374
Tamil Nadu,MADURAI,2012,Rabi       ,Gram,11,7
Tamil Nadu,MADURAI,2012,Whole Year ,Sugarcane,4944,494730
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Cotton(lint),675,1694
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Groundnut,1730,4968
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Maize,30,104
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Moong(Green Gram),22901,5590
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Rice,142210,201553
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Urad,30600,10300
Tamil Nadu,NAGAPATTINAM,2012,Whole Year ,Sugarcane,3421,319635
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Arhar/Tur,1580,411
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Castor seed,4228,724.81
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Cotton(lint),2735,5318
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Groundnut,28686,39156
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Horse-gram,961,385
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Maize,8451,35427
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Moong(Green Gram),7848,559
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Ragi,104,219
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Rice,5545,20254
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Sunflower,292,351
Tamil Nadu,NAMAKKAL,2012,Kharif     ,Urad,958,474
Tamil Nadu,NAMAKKAL,2012,Rabi       ,Gram,54,25
Tamil Nadu,NAMAKKAL,2012,Whole Year ,Sugarcane,20299,1607629
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Arhar/Tur,442,35
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Castor seed,226,23.36
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Cotton(lint),24280,27733
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Groundnut,1481,3686
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Horse-gram,1,
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Maize,45747,88756
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Moong(Green Gram),19,5
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Ragi,4,7
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Rice,7299,20892
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Sunflower,215,202
Tamil Nadu,PERAMBALUR,2012,Kharif     ,Urad,208,110
Tamil Nadu,PERAMBALUR,2012,Rabi       ,Gram,1,1
Tamil Nadu,PERAMBALUR,2012,Whole Year ,Sugarcane,6500,567313
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Arhar/Tur,240,244
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Castor seed,2,
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Cotton(lint),10,18
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Groundnut,12303,24197
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Horse-gram,16,6
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Maize,4022,23141
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Moong(Green Gram),24,6
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Ragi,22,41
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Rice,83585,240394
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Sunflower,2,2
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Urad,1405,691
Tamil Nadu,PUDUKKOTTAI,2012,Rabi       ,Gram,4,1
Tamil Nadu,PUDUKKOTTAI,2012,Whole Year ,Sugarcane,9124,797048
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Arhar/Tur,5,4
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Castor seed,70,
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Cotton(lint),1576,1134
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Groundnut,3423,4285
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Horse-gram,3,1
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Maize,1519,4282
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Moong(Green Gram),442,128
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Ragi,291,128
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Rice,116505,68559
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Sunflower,123,107
Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Urad,2473,731
Tamil Nadu,RAMANATHAPURAM,2012,Rabi       ,Gram,6,4
Tamil Nadu,RAMANATHAPURAM,2012,Whole Year ,Sugarcane,472,46084
Tamil Nadu,SALEM,2012,Kharif     ,Arhar/Tur,1245,926
Tamil Nadu,SALEM,2012,Kharif     ,Castor seed,1784,232.63
Tamil Nadu,SALEM,2012,Kharif     ,Groundnut,17548,33902
Tamil Nadu,SALEM,2012,Kharif     ,Horse-gram,3540,1069
Tamil Nadu,SALEM,2012,Kharif     ,Maize,29542,167367
Tamil Nadu,SALEM,2012,Kharif     ,Moong(Green Gram),10228,3616
Tamil Nadu,SALEM,2012,Kharif     ,Ragi,4856,9628
Tamil Nadu,SALEM,2012,Kharif     ,Rice,12929,52953
Tamil Nadu,SALEM,2012,Kharif     ,Sunflower,48,99
Tamil Nadu,SALEM,2012,Kharif     ,Urad,2536,1141
Tamil Nadu,SALEM,2012,Rabi       ,Gram,41,19
Tamil Nadu,SALEM,2012,Whole Year ,Sugarcane,15485,1321473
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Arhar/Tur,182,143
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Castor seed,11,1.85
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Cotton(lint),161,297
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Groundnut,3510,8924
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Horse-gram,20,8
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Maize,30,104
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Moong(Green Gram),32,8
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Ragi,50,110
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Rice,70632,130306
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Urad,681,361
Tamil Nadu,SIVAGANGA,2012,Rabi       ,Gram,13,4
Tamil Nadu,SIVAGANGA,2012,Whole Year ,Sugarcane,6091,548874
Tamil Nadu,THANJAVUR,2012,Kharif     ,Arhar/Tur,14,11
Tamil Nadu,THANJAVUR,2012,Kharif     ,Castor seed,5,
Tamil Nadu,THANJAVUR,2012,Kharif     ,Cotton(lint),1015,3275
Tamil Nadu,THANJAVUR,2012,Kharif     ,Groundnut,6984,21672
Tamil Nadu,THANJAVUR,2012,Kharif     ,Maize,959,3249
Tamil Nadu,THANJAVUR,2012,Kharif     ,Moong(Green Gram),889,382
Tamil Nadu,THANJAVUR,2012,Kharif     ,Ragi,17,35
Tamil Nadu,THANJAVUR,2012,Kharif     ,Rice,146959,431121
Tamil Nadu,THANJAVUR,2012,Kharif     ,Sunflower,29,31
Tamil Nadu,THANJAVUR,2012,Kharif     ,Urad,16253,8939
Tamil Nadu,THANJAVUR,2012,Whole Year ,Sugarcane,11671,1288791
Tamil Nadu,THE NILGIRIS,2012,Kharif     ,Cotton(lint),5,10
Tamil Nadu,THE NILGIRIS,2012,Kharif     ,Ragi,1,2
Tamil Nadu,THE NILGIRIS,2012,Kharif     ,Rice,289,1148
Tamil Nadu,THE NILGIRIS,2012,Whole Year ,Sugarcane,4,391
Tamil Nadu,THENI,2012,Kharif     ,Arhar/Tur,1184,1083
Tamil Nadu,THENI,2012,Kharif     ,Castor seed,280,30.58
Tamil Nadu,THENI,2012,Kharif     ,Cotton(lint),1173,4789
Tamil Nadu,THENI,2012,Kharif     ,Groundnut,1740,9071
Tamil Nadu,THENI,2012,Kharif     ,Horse-gram,417,167
Tamil Nadu,THENI,2012,Kharif     ,Maize,9355,57910
Tamil Nadu,THENI,2012,Kharif     ,Moong(Green Gram),703,186
Tamil Nadu,THENI,2012,Kharif     ,Ragi,69,173
Tamil Nadu,THENI,2012,Kharif     ,Rice,10321,47635
Tamil Nadu,THENI,2012,Kharif     ,Sunflower,270,362
Tamil Nadu,THENI,2012,Kharif     ,Urad,748,409
Tamil Nadu,THENI,2012,Whole Year ,Sugarcane,6408,806079
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Arhar/Tur,487,199
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Castor seed,27,0.31
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Groundnut,10232,46900
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Horse-gram,36,14
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Maize,4,14
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Moong(Green Gram),7222,5141
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Ragi,207,504
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Rice,78337,300455
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Sunflower,22,22
Tamil Nadu,THIRUVALLUR,2012,Kharif     ,Urad,1050,473
Tamil Nadu,THIRUVALLUR,2012,Rabi       ,Gram,9,7
Tamil Nadu,THIRUVALLUR,2012,Whole Year ,Sugarcane,7669,746013
Tamil Nadu,THIRUVARUR,2012,Kharif     ,Arhar/Tur,10,8
Tamil Nadu,THIRUVARUR,2012,Kharif     ,Cotton(lint),1320,2417
Tamil Nadu,THIRUVARUR,2012,Kharif     ,Groundnut,3334,10729
Tamil Nadu,THIRUVARUR,2012,Kharif     ,Moong(Green Gram),11621,5340
Tamil Nadu,THIRUVARUR,2012,Kharif     ,Rice,158904,192843
Tamil Nadu,THIRUVARUR,2012,Kharif     ,Urad,13153,6765
Tamil Nadu,THIRUVARUR,2012,Whole Year ,Sugarcane,593,57898
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Arhar/Tur,812,336
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Castor seed,411,64.8
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Cotton(lint),16928,17539
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Groundnut,8482,21436
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Horse-gram,304,122
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Maize,7716,19035
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Moong(Green Gram),184,50
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Ragi,13,25
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Rice,45237,138079
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Sunflower,1378,2362
Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Urad,2091,878
Tamil Nadu,TIRUCHIRAPPALLI,2012,Rabi       ,Gram,17,8
Tamil Nadu,TIRUCHIRAPPALLI,2012,Whole Year ,Sugarcane,4899,345403
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Arhar/Tur,34,26
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Castor seed,145,
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Cotton(lint),2510,5135
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Groundnut,1233,3223
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Horse-gram,8,3
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Maize,11218,35592
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Moong(Green Gram),4098,1335
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Ragi,48,121
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Rice,45401,182667
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Sunflower,425,349
Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Urad,10140,4125
Tamil Nadu,TIRUNELVELI,2012,Rabi       ,Gram,17,15
Tamil Nadu,TIRUNELVELI,2012,Whole Year ,Sugarcane,3534,273601
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Arhar/Tur,198,156
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Castor seed,216,16.69
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Cotton(lint),371,684
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Groundnut,5098,6386
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Horse-gram,4985,30
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Maize,18095,111481
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Moong(Green Gram),2697,478
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Rice,245,604
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Sunflower,35,38
Tamil Nadu,TIRUPPUR,2012,Kharif     ,Urad,1863,908
Tamil Nadu,TIRUPPUR,2012,Rabi       ,Gram,3134,2404
Tamil Nadu,TIRUPPUR,2012,Whole Year ,Sugarcane,5347,491342
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Arhar/Tur,698,343
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Castor seed,12,1.55
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Cotton(lint),506,961
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Groundnut,56302,119302
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Horse-gram,1824,1168
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Maize,579,1909
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Moong(Green Gram),724,196
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Ragi,1159,2806
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Rice,91774,325511
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Sunflower,174,251
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Urad,8798,5158
Tamil Nadu,TIRUVANNAMALAI,2012,Rabi       ,Gram,1,
Tamil Nadu,TIRUVANNAMALAI,2012,Whole Year ,Sugarcane,43477,4376790
Tamil Nadu,TUTICORIN,2012,Kharif     ,Arhar/Tur,173,136
Tamil Nadu,TUTICORIN,2012,Kharif     ,Castor seed,154,
Tamil Nadu,TUTICORIN,2012,Kharif     ,Cotton(lint),3751,3775
Tamil Nadu,TUTICORIN,2012,Kharif     ,Groundnut,512,1332
Tamil Nadu,TUTICORIN,2012,Kharif     ,Horse-gram,3,1
Tamil Nadu,TUTICORIN,2012,Kharif     ,Maize,29215,29999
Tamil Nadu,TUTICORIN,2012,Kharif     ,Moong(Green Gram),30073,4725
Tamil Nadu,TUTICORIN,2012,Kharif     ,Ragi,18,47
Tamil Nadu,TUTICORIN,2012,Kharif     ,Rice,6234,24375
Tamil Nadu,TUTICORIN,2012,Kharif     ,Sunflower,2108,393
Tamil Nadu,TUTICORIN,2012,Kharif     ,Urad,29630,4865
Tamil Nadu,TUTICORIN,2012,Rabi       ,Gram,12,6
Tamil Nadu,TUTICORIN,2012,Whole Year ,Sugarcane,457,44619
Tamil Nadu,VELLORE,2012,Kharif     ,Arhar/Tur,13475,10731
Tamil Nadu,VELLORE,2012,Kharif     ,Castor seed,441,91.76
Tamil Nadu,VELLORE,2012,Kharif     ,Cotton(lint),7725,18118
Tamil Nadu,VELLORE,2012,Kharif     ,Groundnut,38849,82495
Tamil Nadu,VELLORE,2012,Kharif     ,Horse-gram,6093,3062
Tamil Nadu,VELLORE,2012,Kharif     ,Maize,1143,3787
Tamil Nadu,VELLORE,2012,Kharif     ,Moong(Green Gram),1441,378
Tamil Nadu,VELLORE,2012,Kharif     ,Ragi,4459,11650
Tamil Nadu,VELLORE,2012,Kharif     ,Rice,35707,152804
Tamil Nadu,VELLORE,2012,Kharif     ,Sunflower,28,33
Tamil Nadu,VELLORE,2012,Kharif     ,Urad,2476,1379
Tamil Nadu,VELLORE,2012,Whole Year ,Sugarcane,13182,1244329
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Arhar/Tur,106,83
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Castor seed,33,6.13
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Cotton(lint),6944,17145
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Groundnut,34034,92527
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Horse-gram,271,109
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Maize,5386,21524
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Moong(Green Gram),166,47
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Ragi,451,914
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Rice,115591,396530
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Sunflower,146,236
Tamil Nadu,VILLUPURAM,2012,Kharif     ,Urad,22759,9515
Tamil Nadu,VILLUPURAM,2012,Rabi       ,Gram,6,1
Tamil Nadu,VILLUPURAM,2012,Whole Year ,Sugarcane,79437,8704838
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Arhar/Tur,307,242
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Castor seed,45,10
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Cotton(lint),8209,11859
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Groundnut,4520,5015
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Horse-gram,97,39
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Maize,23483,52304
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Moong(Green Gram),4842,782
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Ragi,170,445
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Rice,22973,40467
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Sunflower,843,189
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,Urad,2871,908
Tamil Nadu,VIRUDHUNAGAR,2012,Rabi       ,Gram,17,8
Tamil Nadu,VIRUDHUNAGAR,2012,Whole Year ,Sugarcane,3319,297582
Tripura,DHALAI,2012,Kharif     ,Arhar/Tur,422,311
Tripura,DHALAI,2012,Kharif     ,Cotton(lint),383,635
Tripura,DHALAI,2012,Kharif     ,Groundnut,78,88
Tripura,DHALAI,2012,Kharif     ,Jute,75,618
Tripura,DHALAI,2012,Kharif     ,Maize,1041,1400
Tripura,DHALAI,2012,Kharif     ,Mesta,191,1563
Tripura,DHALAI,2012,Kharif     ,Moong(Green Gram),106,58
Tripura,DHALAI,2012,Kharif     ,Other Kharif pulses,237,161
Tripura,DHALAI,2012,Kharif     ,Rice,32402,78152
Tripura,DHALAI,2012,Kharif     ,Sesamum,546,305
Tripura,DHALAI,2012,Kharif     ,Urad,166,89
Tripura,DHALAI,2012,Rabi       ,Gram,6,4
Tripura,DHALAI,2012,Rabi       ,Groundnut,103,128
Tripura,DHALAI,2012,Rabi       ,Masoor,182,108
Tripura,DHALAI,2012,Rabi       ,Moong(Green Gram),63,38
Tripura,DHALAI,2012,Rabi       ,Other  Rabi pulses,194,163
Tripura,DHALAI,2012,Rabi       ,Peas & beans (Pulses),117,95
Tripura,DHALAI,2012,Rabi       ,Rapeseed &Mustard,286,238
Tripura,DHALAI,2012,Rabi       ,Urad,65,38
Tripura,DHALAI,2012,Rabi       ,Wheat,100,245
Tripura,DHALAI,2012,Whole Year ,Sugarcane,141,7030
Tripura,GOMATI,2012,Kharif     ,Arhar/Tur,108,76
Tripura,GOMATI,2012,Kharif     ,Cotton(lint),141,187
Tripura,GOMATI,2012,Kharif     ,Groundnut,15,14
Tripura,GOMATI,2012,Kharif     ,Jute,159,1369
Tripura,GOMATI,2012,Kharif     ,Maize,478,639
Tripura,GOMATI,2012,Kharif     ,Mesta,113,860
Tripura,GOMATI,2012,Kharif     ,Moong(Green Gram),19,11
Tripura,GOMATI,2012,Kharif     ,Other Kharif pulses,155,95
Tripura,GOMATI,2012,Kharif     ,Rice,37021,107326
Tripura,GOMATI,2012,Kharif     ,Sesamum,205,103
Tripura,GOMATI,2012,Kharif     ,Urad,82,51
Tripura,GOMATI,2012,Rabi       ,Gram,24,21
Tripura,GOMATI,2012,Rabi       ,Groundnut,21,29
Tripura,GOMATI,2012,Rabi       ,Masoor,8,8
Tripura,GOMATI,2012,Rabi       ,Moong(Green Gram),14,12
Tripura,GOMATI,2012,Rabi       ,Other  Rabi pulses,167,164
Tripura,GOMATI,2012,Rabi       ,Peas & beans (Pulses),98,90
Tripura,GOMATI,2012,Rabi       ,Rapeseed &Mustard,198,174
Tripura,GOMATI,2012,Rabi       ,Urad,107,106
Tripura,GOMATI,2012,Rabi       ,Wheat,20,51
Tripura,GOMATI,2012,Whole Year ,Sugarcane,45,2214
Tripura,KHOWAI,2012,Kharif     ,Arhar/Tur,163,116
Tripura,KHOWAI,2012,Kharif     ,Cotton(lint),55,75
Tripura,KHOWAI,2012,Kharif     ,Groundnut,20,22
Tripura,KHOWAI,2012,Kharif     ,Jute,31,258
Tripura,KHOWAI,2012,Kharif     ,Maize,354,469
Tripura,KHOWAI,2012,Kharif     ,Mesta,41,320
Tripura,KHOWAI,2012,Kharif     ,Moong(Green Gram),82,43
Tripura,KHOWAI,2012,Kharif     ,Other Kharif pulses,256,199
Tripura,KHOWAI,2012,Kharif     ,Rice,23889,67277
Tripura,KHOWAI,2012,Kharif     ,Sesamum,135,54
Tripura,KHOWAI,2012,Kharif     ,Urad,86,45
Tripura,KHOWAI,2012,Rabi       ,Gram,42,35
Tripura,KHOWAI,2012,Rabi       ,Groundnut,26,38
Tripura,KHOWAI,2012,Rabi       ,Masoor,19,10
Tripura,KHOWAI,2012,Rabi       ,Moong(Green Gram),44,24
Tripura,KHOWAI,2012,Rabi       ,Other  Rabi pulses,155,142
Tripura,KHOWAI,2012,Rabi       ,Peas & beans (Pulses),133,89
Tripura,KHOWAI,2012,Rabi       ,Rapeseed &Mustard,339,269
Tripura,KHOWAI,2012,Rabi       ,Urad,46,24
Tripura,KHOWAI,2012,Rabi       ,Wheat,20,50
Tripura,KHOWAI,2012,Whole Year ,Sugarcane,35,1881
Tripura,NORTH TRIPURA,2012,Kharif     ,Arhar/Tur,181,138
Tripura,NORTH TRIPURA,2012,Kharif     ,Cotton(lint),193,249
Tripura,NORTH TRIPURA,2012,Kharif     ,Groundnut,10,12
Tripura,NORTH TRIPURA,2012,Kharif     ,Jute,150,1234
Tripura,NORTH TRIPURA,2012,Kharif     ,Maize,564,713
Tripura,NORTH TRIPURA,2012,Kharif     ,Mesta,97,781
Tripura,NORTH TRIPURA,2012,Kharif     ,Moong(Green Gram),47,26
Tripura,NORTH TRIPURA,2012,Kharif     ,Other Kharif pulses,426,287
Tripura,NORTH TRIPURA,2012,Kharif     ,Rice,29795,75063
Tripura,NORTH TRIPURA,2012,Kharif     ,Sesamum,263,131
Tripura,NORTH TRIPURA,2012,Kharif     ,Urad,91,49
Tripura,NORTH TRIPURA,2012,Rabi       ,Gram,38,29
Tripura,NORTH TRIPURA,2012,Rabi       ,Groundnut,51,61
Tripura,NORTH TRIPURA,2012,Rabi       ,Masoor,41,27
Tripura,NORTH TRIPURA,2012,Rabi       ,Moong(Green Gram),17,10
Tripura,NORTH TRIPURA,2012,Rabi       ,Other  Rabi pulses,110,79
Tripura,NORTH TRIPURA,2012,Rabi       ,Peas & beans (Pulses),126,95
Tripura,NORTH TRIPURA,2012,Rabi       ,Rapeseed &Mustard,417,314
Tripura,NORTH TRIPURA,2012,Rabi       ,Urad,58,35
Tripura,NORTH TRIPURA,2012,Rabi       ,Wheat,64,153
Tripura,NORTH TRIPURA,2012,Whole Year ,Sugarcane,164,8277
Tripura,SEPAHIJALA,2012,Kharif     ,Arhar/Tur,198,171
